id,sex,age,trial,btrial,block,corrkey,cond,dimA,dimB,switch,runlength,reltrans,irreltrans,rep,stimid,tstimon,treact,tfixon,soa,fixdur,rt,error,respkey
103	f	21	139	42	2	2	SCDA	Hy	Fy	306105	1.590911e+02	1.605057e+02	5.486381e+00	1415	0	32
103	f	21	140	43	2	1	DCSA	Fy	Ho	402106	1.623747e+02	1.636730e+02	3.611216e+00	1298	0	31
103	f	21	141	44	2	1	SCSA	Fy	Hy	308118	1.656585e+02	1.666649e+02	3.232355e+00	1006	0	31
103	f	21	142	45	2	1	SCSA	Fy	Hy	308118	1.689418e+02	1.699436e+02	3.175058e+00	1002	0	31
103	f	21	143	46	2	2	SCDA	Fo	Hy	315201	1.735095e+02	1.749401e+02	5.064760e+00	1431	0	32
103	f	21	144	47	2	2	DCDA	Hy	Fo	315201	1.767925e+02	1.785711e+02	3.014916e+00	1779	0	32
103	f	21	145	48	2	2	SCDA	Ho	Fy	402106	1.800758e+02	1.817669e+02	3.387548e+00	1691	0	32
103	f	21	146	49	2	1	DCDA	Fy	Ho	402106	1.833593e+02	1.846969e+02	3.134160e+00	1338	0	31
103	f	21	147	50	2	1	SCDA	Fo	Hy	320208	1.866432e+02	1.881461e+02	3.635266e+00	1503	0	31
103	f	21	148	51	2	1	DCDA	Hy	Fo	320208	1.899266e+02	1.914645e+02	3.439345e+00	1538	0	31
103	f	21	149	52	2	2	SCDA	Ho	Fy	403116	1.932103e+02	1.944977e+02	3.329638e+00	1287	0	32
103	f	21	150	53	2	2	DCSA	Fo	Hy	320208	2.059774e+02	2.076432e+02	2.880663e+00	1666	0	32
103	f	21	151	54	2	2	SCSA	Fo	Hy	315201	2.114446e+02	2.125041e+02	5.950261e+00	1059	1	32
103	f	21	152	55	2	2	SCSA	Fo	Hy	315201	2.147284e+02	2.160117e+02	3.186937e+00	1283	0	32
103	f	21	153	56	2	1	SCDA	Fy	Ho	402106	2.180122e+02	2.191729e+02	3.686905e+00	1161	0	31
103	f	21	154	57	2	2	DCDA	Ho	Fo	403215	2.214129e+02	2.225761e+02	3.884872e+00	1163	0	32
103	f	21	155	58	2	2	SCSA	Ho	Fy	403116	2.246962e+02	2.259236e+02	3.405219e+00	1227	0	32
103	f	21	156	59	2	2	SCDA	Hy	Fo	320208	2.279792e+02	2.295025e+02	3.174993e+00	1523	0	32
103	f	21	157	60	2	1	DCSA	Fy	Ho	402106	2.314128e+02	2.326839e+02	3.921460e+00	1271	0	31
103	f	21	158	61	2	1	SCDA	Fo	Ho	403206	2.346969e+02	2.359870e+02	3.012501e+00	1290	0	31
103	f	21	159	62	2	1	DCSA	Ho	Fy	403116	2.379808e+02	2.392599e+02	3.406286e+00	1279	0	31
103	f	21	160	63	2	2	SCDA	Hy	Fy	306105	2.412636e+02	2.423993e+02	3.398805e+00	1136	0	32
103	f	21	161	64	2	2	DCSA	Fy	Ho	403116	2.445637e+02	2.457846e+02	3.788314e+00	1221	0	32
103	f	21	162	65	2	1	SCSA	Fy	Ho	402106	2.478472e+02	2.493549e+02	2.907417e+00	1508	0	31
103	f	21	163	66	2	2	SCDA	Fo	Hy	320208	2.511313e+02	2.525720e+02	3.110223e+00	1441	0	32
103	f	21	164	67	2	1	DCDA	Hy	Fy	308118	2.544144e+02	2.557889e+02	3.082645e+00	1375	0	31
103	f	21	165	68	2	2	SCDA	Ho	Fo	403206	2.577313e+02	2.588726e+02	3.802279e+00	1141	0	32
103	f	21	166	69	2	2	DCSA	Fo	Hy	320208	2.612651e+02	2.625135e+02	4.024510e+00	1248	0	32
103	f	21	167	70	2	2	SCDA	Fy	Ho	403116	2.655487e+02	2.673972e+02	4.769237e+00	1849	0	32
103	f	21	168	71	2	2	DCDA	Ho	Fy	403116	2.688319e+02	2.702559e+02	2.863879e+00	1424	0	32
103	f	21	169	72	2	2	SCDA	Hy	Fo	315201	2.741661e+02	2.757008e+02	5.825482e+00	1535	0	32
103	f	21	170	73	2	2	DCDA	Fo	Ho	403215	2.786835e+02	2.801329e+02	5.008676e+00	1449	0	32
103	f	21	171	74	2	1	SCDA	Fy	Ho	402106	2.819669e+02	2.832570e+02	3.470021e+00	1290	0	31
103	f	21	172	75	2	1	DCSA	Hy	Fo	315201	2.853832e+02	2.868513e+02	3.901883e+00	1468	0	31
103	f	21	173	76	2	2	SCDA	Ho	Fy	403116	2.886674e+02	2.898316e+02	3.654618e+00	1164	0	32
103	f	21	174	77	2	1	DCDA	Fy	Hy	306105	2.919507e+02	2.935093e+02	2.953718e+00	1559	0	31
103	f	21	175	78	2	2	SCSA	Fy	Ho	403116	2.961004e+02	2.973556e+02	4.642951e+00	1255	0	32
103	f	21	176	79	2	2	SCDA	Fo	Ho	403206	3.008342e+02	3.021317e+02	5.219018e+00	1297	0	32
103	f	21	177	80	2	2	DCDA	Hy	Fo	320208	3.041180e+02	3.055273e+02	2.995436e+00	1409	0	32
103	f	21	178	81	2	1	SCDA	Ho	Fo	403215	3.074024e+02	3.087244e+02	2.754960e+00	1322	0	31
103	f	21	179	82	2	1	DCSA	Fo	Hy	320208	3.106850e+02	3.122569e+02	3.546202e+00	1572	0	31
103	f	21	180	83	2	1	SCDA	Fy	Ho	403116	3.139685e+02	3.152667e+02	3.725356e+00	1298	0	31
103	f	21	181	84	2	1	DCSA	Hy	Fo	315201	3.172527e+02	3.186679e+02	3.486624e+00	1415	0	31
103	f	21	182	85	2	1	SCSA	Hy	Fo	320208	3.205354e+02	3.216118e+02	3.735998e+00	1076	0	31
103	f	21	183	86	2	1	SCDA	Ho	Fy	402106	3.238198e+02	3.254242e+02	3.595242e+00	1604	0	31
103	f	21	184	87	2	1	DCSA	Fo	Ho	403206	3.271027e+02	3.283059e+02	2.780597e+00	1203	0	31
103	f	21	185	88	2	2	SCDA	Fy	Ho	402106	3.307368e+02	3.319504e+02	4.125018e+00	1214	0	32
103	f	21	186	89	2	2	DCDA	Ho	Fy	403116	3.340197e+02	3.353114e+02	2.931250e+00	1292	0	32
103	f	21	187	90	2	2	SCDA	Hy	Fo	315201	3.373042e+02	3.387974e+02	2.871937e+00	1493	0	32
103	f	21	188	91	2	2	DCSA	Fy	Hy	306105	3.405869e+02	3.423521e+02	3.343392e+00	1765	0	32
103	f	21	189	92	2	2	SCDA	Fo	Hy	315201	3.438709e+02	3.455428e+02	3.561555e+00	1672	0	32
103	f	21	190	93	2	1	DCSA	Ho	Fy	403116	3.471537e+02	3.489306e+02	2.798064e+00	1777	0	31
103	f	21	191	94	2	1	SCDA	Hy	Fo	315201	3.505711e+02	3.524174e+02	3.907667e+00	1846	0	31
103	f	21	192	95	2	2	DCDA	Fo	Hy	320208	3.538546e+02	3.551915e+02	2.830020e+00	1337	0	32
103	f	21	193	96	2	1	SCDA	Fy	Hy	308118	3.571383e+02	3.586729e+02	3.307047e+00	1535	0	31
103	f	21	194	97	2	1	DCSA	Hy	Fo	315201	3.644388e+02	3.655431e+02	2.926954e+00	1104	1	31
103	f	21	195	1	3	1	SSSS	Fy	Hy	325118	9.623365e+00	1.062691e+01	2.827159e+00	1004	0	31
103	f	21	196	2	3	2	SCDA	Fo	Hy	326203	1.290600e+01	1.434856e+01	2.807688e+00	1443	0	32
